dj_pts,dj_rank,opp_pts,opp_rank,dj_win,age,is_outdoor,is_five_sets,5SMA,ATP250,ATP500,Grand Slam,International,International Gold,Masters,Masters 1000,Masters Cup,Carpet,Clay,Grass,Hard,1st Round,2nd Round,3rd Round,4th Round,Quarterfinals,Round Robin,Semifinals,The Final
4445,6,963,55,1,31,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4445,6,1755,19,1,31,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4445,6,5500,3,1,31,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6445,3,1100,41,1,31,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6445,3,1768,21,1,31,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
6445,3,3640,8,1,31,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6445,3,4755,5,1,31,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6445,3,1815,19,1,31,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7445,2,1017,48,1,31,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
7445,2,4050,7,1,31,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7445,2,6260,3,1,31,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7445,2,1845,18,0,31,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8045,1,3155,10,1,31,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8045,1,5085,5,1,31,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8045,1,4050,7,1,31,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8045,1,4310,6,1,31,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8045,1,5085,5,0,31,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9045,1,985,47,1,32,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9045,1,1122,36,1,32,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9045,1,1795,21,1,32,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9045,1,1605,24,0,32,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9135,1,216,230,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9135,1,290,177,1,32,1,1,0.6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9135,1,1440,27,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9135,1,1865,19,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9135,1,1245,31,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9135,1,7480,2,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10955,1,452,128,1,32,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10955,1,1160,39,0,32,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
10990,1,679,81,1,32,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10990,1,676,83,1,32,1,0,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
10990,1,1510,25,0,32,1,0,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
11070,1,1090,40,1,32,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11070,1,810,65,1,32,1,0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11070,1,2295,14,0,32,1,0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
11160,1,900,57,1,32,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11160,1,970,47,1,32,1,0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11160,1,5085,5,1,32,1,0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11160,1,3190,9,1,32,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12115,1,1470,22,1,32,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
12115,1,895,56,1,32,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12115,1,3145,9,1,32,1,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12115,1,1440,24,1,32,1,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
12115,1,7945,2,0,32,1,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12355,1,1040,44,1,32,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12355,1,548,104,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12355,1,388,147,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12355,1,1035,45,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12355,1,4360,5,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12355,1,4685,4,0,32,1,1,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12415,1,885,57,1,32,1,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12415,1,520,111,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12415,1,959,48,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12415,1,822,66,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12415,1,1510,23,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12415,1,1600,22,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12415,1,6620,3,1,32,1,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12325,1,1035,45,1,32,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
12325,1,962,53,1,32,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
12325,1,1340,31,1,32,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
12325,1,3230,8,0,32,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
11685,1,787,76,1,32,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11685,1,970,56,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11685,1,491,111,1,32,1,1,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9865,1,596,94,1,32,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9865,1,412,133,1,32,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9865,1,1520,24,1,32,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9865,1,2055,15,1,32,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9865,1,691,80,1,32,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10365,1,1220,36,1,32,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10365,1,1895,17,1,32,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
10365,1,3630,7,0,32,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9545,1,584,97,1,32,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
9545,1,710,75,1,32,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
9545,1,3830,7,1,32,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9545,1,1477,27,1,32,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
9545,1,1460,28,1,32,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
9720,2,1270,37,1,33,1,1,0.8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9720,2,362,146,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9720,2,797,71,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9720,2,2130,14,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9720,2,1305,35,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9720,2,6590,3,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9720,2,5890,5,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9720,1,704,80,1,33,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9720,1,2040,17,1,33,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9720,1,2860,9,1,33,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9720,1,4745,6,1,33,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10220,1,739,72,1,33,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10220,1,923,55,1,33,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
10220,1,1315,34,1,33,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
10220,1,2360,12,1,33,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10220,1,1350,30,1,33,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
10860,1,524,109,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10860,1,1050,44,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10860,1,1405,29,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10860,1,703,87,1,33,1,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10860,1,1583,29,1,33,1,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
10860,1,652,97,1,33,1,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10860,1,1359,34,1,33,1,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10860,1,2265,15,1,33,1,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11260,1,763,80,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11260,1,379,153,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11260,1,2200,16,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11260,1,2130,18,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11260,1,5385,6,1,33,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11260,1,9850,2,0,33,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11740,1,1628,30,1,33,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11740,1,1820,24,1,33,0,0,0.8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11740,1,1253,42,0,33,0,0,0.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11830,1,3455,9,1,33,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
11830,1,6970,4,0,33,0,0,0.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
11830,1,5525,7,1,33,0,0,0.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
11830,1,9125,3,0,33,0,0,0.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
12030,1,1020,61,1,34,1,1,0.6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12030,1,1695,31,1,34,1,1,0.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12030,1,2630,14,1,34,1,1,0.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12030,1,5615,7,1,34,1,1,0.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12030,1,642,114,1,34,1,1,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12030,1,8715,4,1,34,1,1,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11963,1,2369,22,1,34,1,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11963,1,1825,33,0,34,1,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11873,1,910,85,1,34,1,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11873,1,1364,47,1,34,1,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11873,1,1946,28,0,34,1,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11463,1,1830,31,1,34,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11463,1,1328,48,1,34,1,0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11463,1,7610,5,1,34,1,0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
11463,1,1817,33,1,34,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11463,1,9630,3,0,34,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11063,1,241,253,1,34,1,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11063,1,808,96,1,34,1,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11063,1,673,119,1,34,1,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11063,1,237,255,1,34,1,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11313,1,846,92,1,34,1,1,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11313,1,3958,9,1,34,1,1,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11313,1,9630,3,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11313,1,7500,5,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12113,1,255,253,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12113,1,753,102,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12113,1,698,114,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12113,1,2440,20,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12113,1,1344,48,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12113,1,2915,12,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12113,1,4468,9,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11113,1,541,145,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11113,1,675,121,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11113,1,1208,56,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11113,1,812,99,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11113,1,5533,8,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11113,1,8240,4,1,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11113,1,9980,2,0,34,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10340,1,1439,40,1,34,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10340,1,1890,26,1,34,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
10340,1,3366,10,1,34,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10340,1,9540,2,1,34,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
10940,1,3760,8,1,34,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
10940,1,4950,5,1,34,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
10940,1,2945,12,1,34,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
10940,1,6540,3,0,34,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8875,1,1010,58,1,35,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8875,1,1770,26,1,35,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8875,1,550,123,0,35,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8420,1,1095,46,0,35,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
8340,1,991,50,1,35,1,0,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8340,1,1211,38,1,35,1,0,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8340,1,1566,26,1,35,1,0,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8340,1,3865,8,0,35,1,0,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8400,1,1745,21,1,35,1,0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
8400,1,3008,14,1,35,1,0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8400,1,3818,9,0,35,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8260,1,1173,35,1,35,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
8260,1,119,361,1,35,1,0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
8260,1,3760,9,1,35,1,0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8260,1,3760,10,1,35,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8260,1,5750,5,1,35,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8660,1,654,99,1,35,1,1,0.8,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8660,1,1163,38,1,35,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8660,1,291,195,1,35,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8660,1,2505,16,1,35,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8660,1,5525,5,0,35,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6770,3,698,81,1,35,1,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6770,3,728,79,1,35,1,1,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6770,3,1306,30,1,35,1,1,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6770,3,546,104,1,35,1,1,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6770,3,3185,13,1,35,1,1,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6770,3,3200,12,1,35,1,1,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6770,3,1070,40,1,35,1,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3570,7,468,115,1,35,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3570,7,363,149,1,35,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3570,7,506,104,1,35,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3570,7,2345,16,1,35,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3820,7,640,81,1,35,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3820,7,1233,34,1,35,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3820,7,1990,18,1,35,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3820,7,4810,6,1,35,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4320,7,1254,34,1,35,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
4320,7,1945,19,1,35,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4320,7,1746,23,1,35,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4320,7,5035,5,1,35,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4320,7,1991,18,0,35,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3320,8,5350,3,1,35,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3320,8,3530,7,1,35,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3320,8,4065,5,1,35,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3320,8,2955,9,1,35,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3320,8,5020,4,1,35,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4820,5,760,65,1,36,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4820,5,767,64,1,36,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4820,5,2075,18,1,36,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4820,5,4065,7,1,36,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4820,5,1175,33,1,36,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5070,5,695,75,1,36,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5070,5,302,191,1,36,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5070,5,1395,28,1,36,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5070,5,1710,24,1,36,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5070,5,3930,6,1,36,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5070,5,1160,35,1,36,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5070,5,5715,4,1,36,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6980,1,435,130,1,36,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6980,1,989,39,1,36,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6980,1,3065,11,1,36,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6980,1,3320,7,0,36,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7160,1,292,198,1,36,1,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
7160,1,1840,21,0,36,1,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
