dj_pts,dj_rank,dj_odds,opp_pts,opp_rank,opp_odds,dj_win,age_c,age_c_sq,is_outdoor,is_five_sets,5SMA,ATP500,Grand Slam,Masters 1000,Masters Cup,Clay,Grass,2nd Round,3rd Round,4th Round,Quarterfinals,Round Robin,Semifinals,The Final
16150,1,1.06,2850,8,10.0,1,1.032169746748803,1.065374386103488,1,1,0.8,0,1,0,0,1,0,0,0,0,1,0,0,0
16150,1,1.08,2430,15,8.0,1,1.034907597535934,1.071033735437599,1,1,0.8,0,1,0,0,1,0,0,0,0,0,0,1,0
16150,1,1.3,8435,2,3.5,1,1.0403832991102,1.082397409067424,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1
16950,1,1.005,309,177,34.0,1,1.1006160164271037,1.2113556156158667,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0
16950,1,1.005,880,55,34.0,1,1.1060917180013696,1.2234388886312213,1,1,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0
16950,1,1.01,1075,41,26.0,0,1.1143052703627667,1.2416762355582387,1,1,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0
15040,1,1.03,1230,37,15.0,1,1.1827515400410675,1.398901205469517,1,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
15040,1,1.03,451,129,15.0,1,1.1882272416153334,1.411883977716784,1,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
15040,1,1.1,3490,8,7.0,1,1.1882272416153334,1.411883977716784,1,0,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0
15040,1,1.1,2440,14,7.0,1,1.1937029431895958,1.4249267165795034,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
15040,1,1.11,4290,6,6.5,1,1.1937029431895958,1.4249267165795034,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1
14840,1,1.01,216,247,26.0,1,1.2758384668035596,1.6277637933756577,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0
14840,1,1.06,679,84,10.0,1,1.2922655715263502,1.6699503073523245,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0
14840,1,1.14,2835,12,5.5,1,1.3032169746748785,1.698374483080743,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
14840,1,1.33,4980,3,3.4,0,1.3086926762491444,1.712676520868148,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
13540,1,1.04,885,50,13.0,1,1.3908281998631082,1.9344030815344542,1,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
13540,1,1.03,456,131,15.0,1,1.3963039014373706,1.9496645851692223,1,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
13540,1,1.02,537,110,15.0,1,1.3990417522245053,1.957317824467414,1,0,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0
13540,1,1.14,1950,19,5.5,0,1.4017796030116365,1.9649860554194614,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
12900,1,1.08,1255,34,8.0,1,1.451060917180012,2.1055777853672977,0,0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0
12900,1,1.11,2035,18,6.5,1,1.4537987679671467,2.1135308577427936,0,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
12900,1,1.18,3100,10,4.5,0,1.4565366187542779,2.1214989217721447,0,0,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0
10780,2,1.12,3215,9,6.0,1,1.4811772758384656,2.193886122460258,0,0,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0
10780,2,1.22,5050,4,4.33,1,1.4866529774127315,2.2101370752501395,0,0,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0
10780,2,1.1,2780,11,7.0,1,1.4921286789869939,2.226447994655471,0,0,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0
10780,2,1.22,4705,5,4.33,1,1.4976043805612598,2.2428188806762748,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,1,0
10780,2,1.53,11185,1,2.5,0,1.500342231348391,2.2510268111674687,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,1
11780,2,1.03,758,63,15.0,1,1.6180698151950708,2.6181499268454105,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
11780,2,1.02,722,71,19.0,1,1.6235455167693367,2.6359000450218124,1,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0
11780,2,1.02,558,107,17.0,1,1.6262833675564679,2.6447975915908053,1,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0
11780,2,1.08,1035,42,8.0,1,1.629021218343599,2.6537101298136636,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0
11780,2,2.3,12410,1,1.61,1,1.6317590691307338,2.662637659690399,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1
11780,2,1.06,1105,40,10.0,1,1.6591375770020527,2.7527374994202423,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0
11780,2,1.01,498,117,23.0,0,1.6646132785763186,2.7709373672126003,1,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0
9735,2,1.07,775,62,9.0,1,1.7768651608487325,3.157249799837992,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0
9735,2,1.25,1110,32,3.75,1,1.7796030116358672,3.1669868790234483,1,0,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0
9735,2,1.33,2075,17,3.25,0,1.7823408624229984,3.1767389498627576,1,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0
9825,2,1.07,933,46,9.0,1,1.8097193702943173,3.2750841992184605,1,0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0
9825,2,1.36,1155,35,3.25,1,1.8151950718685832,3.294933148935991,1,0,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0
9825,2,1.4,2255,16,3.0,0,1.8151950718685832,3.294933148935991,1,0,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0
7905,2,1.08,1255,32,8.0,1,1.9082819986310753,3.641540186299411,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
7905,2,1.12,2025,19,6.0,1,1.9137577002053376,3.662468535095223,1,0,0.6,0,0,1,0,1,0,0,1,0,0,0,0,0
7905,2,1.33,2705,13,3.4,0,1.9164955509924724,3.6729551969739402,1,0,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0
7085,2,1.14,675,76,5.5,1,1.9685147159479826,3.8750501869037666,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
7085,2,1.14,1045,38,5.5,1,1.9712525667351137,3.885836681859774,1,0,0.6,0,0,1,0,1,0,0,1,0,0,0,0,0
7085,2,2.75,4375,5,1.44,0,1.976728268309376,3.9074546467333846,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,1,0
6845,2,1.11,848,55,6.5,1,1.9849418206707732,3.939994031447804,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
6845,2,1.22,2110,20,4.33,1,1.990417522245039,3.9617619128600805,1,0,0.6,0,0,1,0,1,0,0,1,0,0,0,0,0
6845,2,1.44,1125,34,2.75,1,1.9958932238193015,3.983589760887804,1,0,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0
6845,2,1.57,4035,7,2.37,1,1.9958932238193015,3.983589760887804,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,1,0
6845,2,1.16,2300,17,5.0,0,1.9986310746064326,3.994526172382464,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,0,1
7445,2,1.01,675,77,21.0,1,2.020533880903489,4.082557163878915,1,1,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0
7445,2,1.01,830,59,21.0,1,2.026009582477755,4.104714828291687,1,1,0.8,0,1,0,0,1,0,1,0,0,0,0,0,0
7445,2,1.05,1005,41,11.0,1,2.0314852840520174,4.126932459319906,1,1,0.8,0,1,0,0,1,0,0,1,0,0,0,0,0
7445,2,1.1,2065,20,7.0,1,2.0369609856262834,4.1492100569636,1,1,0.8,0,1,0,0,1,0,0,0,1,0,0,0,0
7445,2,1.44,4145,7,2.75,0,2.0451745379876805,4.1827388908331224,1,1,0.8,0,1,0,0,1,0,0,0,0,1,0,0,0
5805,4,1.18,671,75,4.5,1,2.102669404517453,4.42121862469378,1,0,0.8,0,0,0,0,0,1,1,0,0,0,0,0,0
5805,4,1.1,935,47,7.0,1,2.105407255304584,4.432739710689183,1,0,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0
5805,4,1.12,864,52,6.0,1,2.108145106091719,4.444275788338465,1,0,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0
5805,4,1.16,2545,16,5.0,1,2.11088295687885,4.455826857641597,1,0,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1
6055,4,1.01,415,136,26.0,1,2.1245722108145095,4.513807078965253,1,1,0.8,0,1,0,0,0,1,1,0,0,0,0,0,0
6055,4,1.07,50,589,9.0,1,2.1300479123887754,4.53710410907178,1,1,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0
6055,4,1.03,896,51,15.0,1,2.1382614647501725,4.572162091635553,1,1,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0
2335,14,1.07,816,63,8.0,1,2.6557152635181396,7.052823560883222,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2335,14,1.25,1265,39,4.0,1,2.661190965092402,7.08193735268943,1,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0
2335,14,1.08,1845,22,8.0,1,2.666666666666668,7.111111111111118,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0
2335,14,1.25,857,58,4.0,0,2.67214236824093,7.140344836148247,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0
2380,13,1.1,539,109,7.0,0,2.803559206023273,7.8599442216778455,1,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
2300,12,1.2,1075,47,4.33,0,2.836413415468858,8.045241063451712,1,0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0
2310,13,1.28,639,93,3.5,1,2.9021218343600275,8.42231114146921,1,0,0.4,0,0,1,0,1,0,0,0,0,0,0,0,0
2310,13,1.36,1251,39,3.0,1,2.90759753593429,8.454123430971153,1,0,0.4,0,0,1,0,1,0,1,0,0,0,0,0,0
2310,13,1.61,3665,7,2.3,0,2.9103353867214246,8.470052063202944,1,0,0.4,0,0,1,0,1,0,0,1,0,0,0,0,0
2220,12,1.16,396,140,5.0,0,2.926762491444215,8.56593868132475,1,0,0.4,1,0,0,0,1,0,1,0,0,0,0,0,0
2220,12,1.66,1835,20,2.1,1,2.9596167008898,8.759331016185824,1,0,0.4,0,0,1,0,1,0,0,0,0,0,0,0,0
2220,12,1.28,1757,22,3.5,0,2.965092402464066,8.791772955150126,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
1905,18,1.12,966,54,6.0,1,2.9787816563997254,8.873140156503492,1,0,0.4,0,0,1,0,1,0,0,0,0,0,0,0,0
1905,18,1.1,767,74,7.0,1,2.9842573579739913,8.905791978621906,1,0,0.4,0,0,1,0,1,0,1,0,0,0,0,0,0
1905,18,1.16,1180,41,5.0,1,2.9869952087611225,8.922140377161902,1,0,0.6,0,0,1,0,1,0,0,1,0,0,0,0,0
1905,18,1.53,1665,24,2.5,1,2.9897330595482536,8.938503767355762,1,0,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0
1905,18,5.0,7950,2,1.16,0,2.9924709103353884,8.954882149203508,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,1,0
1665,22,1.06,421,134,11.0,1,3.017111567419576,9.102962210257012,1,1,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0
1665,22,1.07,356,155,9.0,1,3.0225872689938384,9.13603379868363,1,1,0.8,0,1,0,0,1,0,1,0,0,0,0,0,0
1665,22,1.16,2120,13,5.0,1,3.0280629705681044,9.169165353725733,1,1,0.8,0,1,0,0,1,0,0,1,0,0,0,0,0
1665,22,1.22,1280,35,4.33,1,3.0335386721423667,9.202356875383273,1,1,0.8,0,1,0,0,1,0,0,0,1,0,0,0,0
1665,22,1.08,806,72,9.0,0,3.0390143737166326,9.235608363656297,1,1,0.8,0,1,0,0,1,0,0,0,0,1,0,0,0
1665,22,1.12,901,63,6.0,1,3.0773442847364834,9.470047846800298,1,0,0.8,1,0,0,0,0,1,0,0,0,0,0,0,0
1665,22,1.36,4870,5,3.0,1,3.0828199863107457,9.503779067996986,1,0,0.8,1,0,0,0,0,1,1,0,0,0,0,0,0
1665,22,1.08,1535,26,8.0,1,3.085557837097877,9.520667166076128,1,0,0.8,1,0,0,0,0,1,0,0,0,1,0,0,0
1665,22,1.11,910,61,6.5,1,3.0882956878850116,9.537570255809158,1,0,0.8,1,0,0,0,0,1,0,0,0,0,0,1,0
1665,22,1.66,4860,6,2.2,0,3.091033538672143,9.554488337196029,1,0,0.8,1,0,0,0,0,1,0,0,0,0,0,0,1
1715,21,1.03,923,57,15.0,1,3.1156741957563305,9.707425694101858,1,1,0.8,0,1,0,0,0,1,0,0,0,0,0,0,0
1715,21,1.01,438,126,23.0,1,3.1211498973305964,9.741576681606793,1,1,0.8,0,1,0,0,0,1,1,0,0,0,0,0,0
1715,21,1.25,1950,17,4.0,1,3.126625598904859,9.775787635727166,1,1,0.8,0,1,0,0,0,1,0,1,0,0,0,0,0
1715,21,1.11,1130,40,7.0,1,3.1321013004791247,9.810058556463025,1,1,0.8,0,1,0,0,0,1,0,0,1,0,0,0,0
1715,21,1.12,1530,28,6.0,1,3.137577002053387,9.84438944381432,1,1,0.8,0,1,0,0,0,1,0,0,0,1,0,0,0
1715,21,1.9,8770,1,1.9,1,3.145790554414784,9.895998212245274,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0
1715,21,1.16,3635,8,5.0,1,3.1485284052019153,9.913231118363317,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1
3355,10,1.04,695,84,11.0,1,3.211498973305954,10.313725655545195,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3355,10,1.06,468,121,10.0,1,3.2142368240930885,10.331318361356024,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
3355,10,1.22,1534,27,4.0,0,3.2169746748802197,10.348926058820695,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
3445,10,1.14,1235,33,5.5,1,3.230663928815879,10.437189420952052,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0
3445,10,1.1,1410,28,7.0,1,3.2334017796030103,10.454887068339914,1,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
3445,10,1.25,4700,5,3.75,1,3.2388774811772763,10.490327338077257,1,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
3445,10,1.36,1395,29,3.25,1,3.2388774811772763,10.490327338077257,1,0,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0
3445,10,1.44,4085,7,2.75,1,3.2416153319644074,10.508069960426715,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
3445,10,2.1,6480,2,1.72,1,3.2443531827515386,10.52582757443004,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
4445,6,1.02,1072,41,19.0,1,3.26899383983573,10.68632072488395,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4445,6,1.02,876,61,17.0,1,3.277207392197127,10.740088291471494,1,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0
4445,6,1.08,1535,25,9.0,1,3.2826830937713893,10.7760082941325,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0
4445,6,1.02,816,68,19.0,1,3.2854209445585205,10.793990782943801,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0
4445,6,1.06,963,55,11.0,1,3.2936344969199176,10.848028199300918,1,1,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0
4445,6,1.16,1755,19,5.0,1,3.2991101984941835,10.884128101808331,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
4445,6,1.44,5500,3,2.75,1,3.3018480492813147,10.902200540542824,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
6445,3,1.08,1100,41,8.0,1,3.3839835728952785,11.451344821625094,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
6445,3,1.05,1768,21,12.0,1,3.389459274469541,11.488434173287587,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
6445,3,1.16,3640,8,5.0,1,3.392197125256672,11.50700133659963,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6445,3,1.33,4755,5,3.4,1,3.394934976043807,11.525583491565563,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
6445,3,1.12,1815,19,6.0,1,3.397672826830938,11.544180638185336,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
7445,2,1.02,1017,48,17.0,1,3.441478439425051,11.843773849027485,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
7445,2,1.14,4050,7,5.5,1,3.449691991786448,11.900374838195551,0,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
7445,2,1.4,6260,3,3.0,1,3.4524298425735793,11.91927181789263,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
7445,2,1.16,1845,18,5.0,0,3.4551676933607105,11.938183789243572,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
8045,1,1.11,3155,10,7.0,1,3.477070499657767,12.090019259590314,0,0,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0
8045,1,1.14,5085,5,5.5,1,3.482546201232033,12.128128043715664,0,0,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0
8045,1,1.2,4050,7,4.5,1,3.4880219028062953,12.166296794456448,0,0,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0
8045,1,1.11,4310,6,7.0,1,3.49075975359343,12.185403657307665,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,1,0
8045,1,1.14,5085,5,5.5,0,3.4934976043805612,12.20452551181272,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,1
9045,1,1.05,985,47,11.0,1,3.613963039014372,13.060728847361997,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
9045,1,1.04,1122,36,13.0,1,3.616700889801507,13.080525326291012,1,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0
9045,1,1.06,1795,21,10.0,1,3.619438740588638,13.100336796873867,1,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0
9045,1,1.16,1605,24,5.0,0,3.6221765913757693,13.120163259110587,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0
9135,1,1.005,216,230,29.0,1,3.652292950034223,13.339243792869686,1,1,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0
9135,1,1.06,290,177,10.0,1,3.657768651608489,13.379271508689783,1,1,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0
9135,1,1.05,1440,27,11.0,1,3.663244353182751,13.419359191125313,1,1,0.8,0,1,0,0,0,0,0,1,0,0,0,0,0
9135,1,1.11,1865,19,6.5,1,3.668720054757017,13.459506840176331,1,1,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0
9135,1,1.05,1245,31,11.0,1,3.6796714579055454,13.539982038124721,1,1,0.8,0,1,0,0,0,0,0,0,0,0,0,1,0
9135,1,1.74,7480,2,2.15,1,3.6851471594798078,13.580309587022096,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
10955,1,1.02,452,128,17.0,1,3.8001368925393564,14.441040402038675,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
10955,1,1.07,1160,39,9.0,0,3.8056125941136223,14.482687216476213,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
10990,1,1.04,679,81,13.0,1,3.8357289527720724,14.712816599133939,1,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
10990,1,1.04,676,83,13.0,1,3.838466803559207,14.733827402026037,1,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
10990,1,1.2,1510,25,4.5,0,3.8439425051334695,14.775893982771773,1,0,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0
11070,1,1.16,1090,40,5.0,1,3.9014373716632456,15.221213565010613,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
11070,1,1.07,810,65,9.0,1,3.906913073237508,15.263969761834149,1,0,0.6,0,0,1,0,1,0,0,1,0,0,0,0,0
11070,1,1.22,2295,14,4.33,0,3.909650924024639,15.285370347726714,1,0,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0
11160,1,1.1,900,57,7.0,1,3.958932238193018,15.67314446660398,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
11160,1,1.08,970,47,8.0,1,3.964407939767284,15.716530312889882,1,0,0.6,0,0,1,0,1,0,0,1,0,0,0,0,0
11160,1,1.8,5085,5,2.0,1,3.9698836413415464,15.759976125791216,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,1,0
11160,1,1.4,3190,9,3.0,1,3.9726214921286775,15.78172151972268,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,0,1
12115,1,1.1,1470,22,7.0,1,3.983572895277206,15.86885301198722,1,0,0.8,0,0,1,0,1,0,1,0,0,0,0,0,0
12115,1,1.08,895,56,8.0,1,3.983572895277206,15.86885301198722,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0
12115,1,1.1,3145,9,7.0,1,3.9863107460643405,15.89067336418804,1,0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0
12115,1,1.11,1440,24,6.5,1,3.9890485968514717,15.912508708042695,1,0,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0
12115,1,2.75,7945,2,1.44,0,3.991786447638603,15.934359043551217,1,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1
12355,1,1.03,1040,44,15.0,1,4.0136892539356595,16.10970142715859,1,1,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0
12355,1,1.005,548,104,29.0,1,4.0219028062970565,16.17570218330014,1,1,0.8,0,1,0,0,1,0,1,0,0,0,0,0,0
12355,1,1.005,388,147,29.0,1,4.027378507871319,16.21977764566381,1,1,0.8,0,1,0,0,1,0,0,1,0,0,0,0,0
12355,1,1.04,1035,45,13.0,1,4.032854209445588,16.263913074643,1,1,0.8,0,1,0,0,1,0,0,0,1,0,0,0,0
12355,1,1.1,4360,5,7.0,1,4.041067761806978,16.33022865551566,1,1,0.8,0,1,0,0,1,0,0,0,0,1,0,0,0
12355,1,1.44,4685,4,2.75,0,4.046543463381248,16.374514001033504,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0
12415,1,1.03,885,57,15.0,1,4.109514031485283,16.88810557497442,1,1,0.8,0,1,0,0,0,1,0,0,0,0,0,0,0
12415,1,1.01,520,111,26.0,1,4.114989733059545,16.933140503185466,1,1,0.8,0,1,0,0,0,1,1,0,0,0,0,0,0
12415,1,1.01,959,48,23.0,1,4.1204654346338145,16.97823539801203,1,1,0.8,0,1,0,0,0,1,0,1,0,0,0,0,0
12415,1,1.02,822,66,17.0,1,4.128678986995212,17.045990177655806,1,1,0.8,0,1,0,0,0,1,0,0,1,0,0,0,0
12415,1,1.08,1510,23,8.0,1,4.134154688569474,17.091234989020965,1,1,0.8,0,1,0,0,0,1,0,0,0,1,0,0,0
12415,1,1.08,1600,22,8.0,1,4.139630390143736,17.136539767001583,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0
12415,1,1.55,6620,3,2.6,1,4.145106091717999,17.18190451159766,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1
12325,1,1.1,1035,45,7.0,1,4.2272416153319625,17.86957167439438,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
12325,1,1.06,962,53,10.0,1,4.23545516769336,17.939080477540386,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
12325,1,1.04,1340,31,13.0,1,4.238193018480494,17.962280061896802,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
12325,1,1.33,3230,8,3.4,0,4.238193018480494,17.962280061896802,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
11685,1,1.005,787,76,34.0,1,4.2628336755646785,18.171750945528267,1,1,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0
11685,1,1.01,970,56,26.0,1,4.271047227926076,18.241844423175014,1,1,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0
11685,1,1.08,491,111,8.0,1,4.276522929500345,18.288648366542212,1,1,0.8,0,1,0,0,0,0,0,1,0,0,0,0,0
9865,1,1.11,596,94,6.5,1,4.3613963039014365,19.02177771968511,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0
9865,1,1.04,412,133,13.0,1,4.364134154688571,19.04566692011933,1,0,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0
9865,1,1.14,1520,24,5.5,1,4.369609856262834,19.0934902959493,1,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0
9865,1,1.14,2055,15,5.5,1,4.372347707049968,19.117424471345117,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
9865,1,1.05,691,80,11.0,1,4.375085557837096,19.141373638394732,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1
10365,1,1.1,1220,36,7.0,1,4.383299110198493,19.213311089466902,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
10365,1,1.11,1895,17,6.5,1,4.386036960985628,19.23732022313204,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
10365,1,1.14,3630,7,5.5,0,4.388774811772755,19.261344348450983,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
9545,1,1.03,584,97,15.0,1,4.440793976728266,19.720651143746043,0,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
9545,1,1.1,710,75,7.0,1,4.4435318275154,19.744975102142355,0,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
9545,1,1.3,3830,7,3.5,1,4.446269678302535,19.769314052192527,0,0,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0
9545,1,1.12,1477,27,6.0,1,4.449007529089663,19.793667993896506,0,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
9545,1,1.12,1460,28,6.0,1,4.451745379876797,19.81803692725441,0,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1
9720,2,1.01,1270,37,23.0,1,4.6652977412731005,21.765003014727892,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0
9720,2,1.005,362,146,29.0,1,4.670773442847363,21.81612455440821,1,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0
9720,2,1.01,797,71,23.0,1,4.676249144421632,21.86730606070405,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0
9720,2,1.04,2130,14,13.0,1,4.681724845995895,21.918547533615282,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0
9720,2,1.12,1305,35,6.0,1,4.687200547570157,21.96984897314198,1,1,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0
9720,2,1.11,6590,3,6.5,1,4.692676249144419,22.02121037928414,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
9720,2,1.25,5890,5,4.0,1,4.7008898015058165,22.098364925901393,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
9720,1,1.02,704,80,19.0,1,4.766598220396986,22.720458594691713,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0
9720,1,1.07,2040,17,9.0,1,4.769336071184121,22.746566559897985,1,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0
9720,1,1.11,2860,9,6.5,1,4.772073921971256,22.77268951675812,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
